Sample ID	Chromosome	Start	End	Number of probes	Segment mean value
1443	8	17143855	38959449	1770	-0.345578
1443	8	38975604	39694731	76	-0.706827
1443	8	39695649	43398986	341	-0.298503
1443	8	47559715	67476431	810	-0.441884
1443	8	67476931	67592189	34	-3.59826
1443	8	67705971	82571085	638	-0.470751
1443	8	82571585	93929217	419	-0.603418
1443	8	93929717	107782195	889	-0.37102
1443	8	107782195	119123285	381	-0.596201
1443	8	119123785	146303522	2118	-0.429335
1443	9	18279	47317179	2402	-0.911012
1443	9	65468179	79635089	553	-0.916802
1443	9	79635089	80017651	72	-1.29881
1443	9	80018151	125003662	3152	-0.875425
1443	9	125004162	135942047	1736	-0.751291
1443	9	135942224	141152931	1272	-0.945985
1443	10	60500	12043824	633	0.00177357
1443	10	12046528	15412454	283	0.142315
1443	10	15412954	37431218	1323	-0.0449823
1443	10	37433922	37474640	15	-0.825169
1443	10	37482113	38771777	55	0.0241602
1443	10	42602610	51877818	553	-0.0274611
1443	10	51885816	60154174	215	-0.279459
1443	10	60154687	69908224	413	-0.0554007
1443	10	69918242	71146174	246	0.222057
1443	10	71148952	91403481	1521	-0.00440223
1443	10	91404590	93258907	97	-0.281386
1443	10	93260258	134627758	3873	-0.0077298
1443	10	134628080	135439807	195	-0.191137
1443	11	60500	51516211	4531	-0.887084
1443	11	55035825	64609376	1893	-0.825409
1443	11	64621804	65305795	271	0.0149771
1443	11	65305912	65416951	120	-0.235688
1443	11	65417031	84245112	2277	0.0237827
1443	11	84245612	111590727	1519	-0.989234
1443	11	111591201	124609480	1561	-0.811667
1443	11	124609980	124767157	67	-1.15745
1443	11	124767621	130284727	466	-0.821845
1443	11	130286057	134946016	229	-0.953016
1443	12	146239	7522261	1167	0.0259174
1443	12	7525915	8998818	172	0.244692
1443	12	9000144	14924018	607	-0.00934665
1443	12	14927404	31448267	1052	-0.163594
1443	12	31451010	34431528	167	0.100172
1443	12	37857194	48465504	692	-0.171848
1443	12	48468106	50503302	569	0.00744881
1443	12	50503802	52565341	342	0.149452
1443	12	52565441	53509438	320	-0.119995
1443	12	53509880	59280672	1526	0.0450657
1443	12	59281570	71078044	643	-0.0676711
1443	12	71078483	93247730	983	-0.2979
1443	12	93258635	107713852	1197	-0.0373111
1443	12	107714352	113132039	822	0.125783
1443	12	113132786	120703432	664	0.0206815
1443	12	120741364	124362455	808	0.163849
1443	12	124363810	133781116	707	-0.0293382
1443	13	19020500	46733124	1966	-0.903349
1443	13	46917519	53227093	463	-0.890066
1443	13	53227180	94957733	801	-1.09665
1443	13	94958233	96508594	132	-0.893081
1443	13	96511844	96705566	36	-1.41346
1443	13	96706066	103515453	525	-0.879934
1443	13	103518016	111138183	250	-1.1119
1443	13	111141791	115109378	407	-0.90665
1443	14	19217246	20215821	11	-1.28271
1443	14	20295607	21538055	234	0.0986253
1443	14	21538555	21571417	38	-0.298099
1443	14	21571917	23424363	466	0.109942
1443	14	23442651	31349702	773	-0.0869333
1443	14	31349792	36002958	326	0.0840108
1443	14	36003458	60337348	1380	-0.123186
1443	14	60581430	107283288	4227	-0.00623246
1443	15	20044632	40662519	1144	-0.0298948
1443	15	40663019	42104325	384	0.131634
1443	15	42104713	42564321	222	-0.173651
1443	15	42565452	44951501	655	0.113093
1443	15	44952629	56470967	1101	-0.0440357
1443	15	56471467	56981348	41	-0.494768
1443	15	56981497	77924657	2282	0.00926729
1443	15	78290501	93016302	1426	0.0378479
1443	15	93016802	93489446	19	-0.805729
1443	15	93492181	102499862	418	-0.0204721
1443	16	97429	2339621	1007	0.417763
1443	16	2342140	31435524	3478	0.63662
1443	16	31435787	35148746	89	0.389796
1443	16	46615640	67701428	1850	-0.358256
1443	16	67701780	72124648	928	-0.213656
1443	16	72130056	88493378	1107	-0.336081
1443	16	88493878	89288591	246	-0.605006
1443	16	89289564	90142318	259	-0.29805
1443	17	6010	22157351	3840	0.346191
1443	17	25524939	34499323	1330	0.35893
1443	17	34522684	34804392	18	-0.583692
1443	17	34807018	36623572	289	0.374787
1443	17	36625384	36735044	30	-0.185439
1443	17	36761936	37564809	151	0.386939
1443	17	37564809	37682342	43	0.724212
1443	17	37682342	39123108	408	0.340117
1443	17	39123608	39777343	158	0.149448
1443	17	39781261	43472321	1130	0.405142
1443	17	43472821	43545959	23	-0.181753
1443	17	43552465	44405257	62	0.231557
1443	17	44407815	44751979	27	-0.776146
1443	17	44770268	56448394	1216	0.296813
1443	17	56448894	66420765	1275	0.415789
1443	17	66423275	67083614	116	0.192945
1443	17	67084307	67309437	95	-0.0934373
1443	17	67310454	79089639	1672	0.34142
1443	17	79090029	79425751	120	-0.0571692
1443	17	79425838	81194710	502	0.26673
1443	18	158698	15249095	957	0.0261641
1443	18	18520842	56886997	2075	-0.0104672
1443	18	56887497	61654512	302	-0.880382
1443	18	61655012	67540482	122	-1.12127
1443	18	67540982	78016748	446	-0.833982
1443	19	60500	2344650	742	-0.084678
1443	19	2345250	9085760	1851	0.0923013
1443	19	9085760	11832015	855	0.199601
1443	19	11832515	12739817	199	0.36565
1443	19	12739817	19638161	1892	0.110959
1443	19	19638509	24310782	366	-0.0531105
1443	19	28263182	44466378	2828	0.100936
1443	19	44466878	44661204	76	0.395279
1443	19	44661204	52133469	2111	0.0638692
1443	19	52134088	52148783	5	-25.7849
1443	19	52149509	54597985	491	0.267156
1443	19	54598485	55315146	238	-0.0565312
1443	19	55316247	55526533	66	0.288007
1443	19	55527046	56243622	298	-0.122978
1443	19	56243622	58258459	444	0.178787
1443	19	58262152	58472919	61	0.5012
1443	19	58477897	59080953	197	0.105182
1443	20	68350	6078278	831	0.104784
1443	20	6088178	26256532	1026	-0.020999
1443	20	29458437	48140776	2469	0.10877
1443	20	48156106	55777030	406	0.705498
1443	20	55777530	58415485	233	0.541231
1443	20	58416449	58490605	37	-0.0169547
1443	20	58491540	60881376	133	0.635793
1443	20	60881703	62378654	469	0.391924
1443	20	62384038	62965020	139	0.64495
1443	21	9411693	34443096	735	-1.00075
1443	21	34614227	38378572	346	-0.730946
1443	21	38380456	38563725	44	-1.20184
1443	21	38567975	46888700	901	-0.862315
1443	21	46893808	47648659	165	-1.06426
1443	21	47655181	48119395	146	-0.742247
1443	22	16266928	21388637	657	0.000340722
1443	22	21743567	50630989	3590	0.0579139
1443	22	50631489	51244066	363	-0.132031
1711	1	70508	55549037	7772	0.133242
1711	1	55549444	68895610	885	-0.253168
1711	1	68896747	87200374	930	-0.356548
1711	1	87200761	91726346	235	-0.156856
1711	1	91726846	91866639	38	-0.801186
1711	1	91867139	109492543	1062	-0.302436
1711	1	109492930	115322836	901	0.00716402
1711	1	115323057	115575483	31	-0.665657
1711	1	115575983	120930293	445	-0.165166
1711	1	143343316	249240121	10576	0.430845
1711	2	10500	15616004	715	0.151089
1711	2	15618349	17962150	124	-0.176597
1711	2	17962150	24518673	340	0.113119
1711	2	24521533	28741399	839	0.340288
1711	2	28742571	55527055	1916	0.12634
1711	2	55528341	60679801	166	-0.129501
1711	2	60687538	64321335	348	0.114179
1711	2	64321835	75186019	1131	0.235928
1711	2	75186467	84821209	178	-0.100088
1711	2	84822769	89325868	484	0.189162
1711	2	89328007	92267022	85	-0.168859
1711	2	95326671	243188873	10983	0.093513
1711	3	60500	9470122	365	-0.234839
1711	3	9470622	15717496	871	0.00569652
1711	3	15718480	36756318	859	-0.248714
1711	3	36756818	45772872	1169	-0.0834474
1711	3	45773544	47315148	311	-0.218548
1711	3	47316814	49020412	552	0.187135
1711	3	49020631	50000118	479	0.315416
1711	3	50004902	53337706	1017	0.167062
1711	3	53338206	75679111	1177	-0.188295
1711	3	75680078	75790887	14	-1.56789
1711	3	75791387	90154779	238	-0.357408
1711	3	93519633	113166987	1093	-0.297594
1711	3	113169182	121207442	492	-0.176389
1711	3	121207442	130110597	1146	-0.0595132
1711	3	130113732	149677923	1434	-0.251313
1711	3	149678526	153840593	228	-0.0843437
1711	3	153840593	169526533	669	-0.343553
1711	3	169530197	172471820	248	-0.148997
1711	3	172473084	182683541	351	-0.38183
1711	3	182684041	186937358	722	-0.1443
1711	3	186937858	193705918	304	-0.357422
1711	3	193705918	197961930	486	-0.0271597
1711	4	85621	502759	50	0.00177852
1711	4	509761	2952972	463	0.26659
1711	4	2954001	8868918	598	0.0178266
1711	4	8869418	37440717	898	-0.280291
1711	4	37440717	40762509	333	-0.0275766
1711	4	40763187	49632814	507	-0.268898
1711	4	52660617	190947920	6838	-0.244677
1711	5	10500	2315219	285	0.469515
1711	5	2315219	45907753	1930	0.0296145
1711	5	49555074	130940386	3991	0.0252183
1711	5	130940886	142593653	1767	0.232786
1711	5	142601922	149000027	446	0.0398907
1711	5	149001295	151138112	458	0.201882
1711	5	151138612	171517366	1030	0.055605
1711	5	171520415	180904760	1087	0.379832
1711	6	60500	58745455	4528	-0.055274
1711	6	61944508	76731936	739	-0.332422
1711	6	76734910	89638203	612	-0.654145
1711	6	89638703	91271386	254	-0.440888
1711	6	91278276	105258685	388	-0.6756
1711	6	105259185	112776803	653	-0.525185
1711	6	112779194	132796801	1004	-0.655396
1711	6	132797301	170181609	2461	-0.522548
1711	6	170190083	171054567	54	-0.266038
1711	7	10500	6662337	741	0.119882
1711	7	6662337	21467369	601	-0.291883
1711	7	21467869	43909094	1355	-0.153524
1711	7	43916265	45928600	329	0.0953928
1711	7	45930146	57810988	526	-0.207359
1711	7	61657308	65413767	99	-0.251014
1711	7	65419060	66771070	91	0.112983
1711	7	66773921	71868354	82	-0.182671
1711	7	71868854	76391032	539	0.135075
1711	7	76391032	97493808	1316	-0.284358
1711	7	97498219	98513511	104	-0.0196002
1711	7	98515045	102473421	956	0.108245
1711	7	102473921	107602121	509	-0.162918
1711	7	107603349	127223363	861	-0.304818
1711	7	127224204	130027852	456	-0.0343981
1711	7	130028352	138453996	556	-0.234097
1711	7	138455875	143268410	680	-0.0719452
1711	7	143269428	148638733	234	-0.284434
1711	7	148639467	152498816	684	0.0872103
1711	7	152499316	159128163	333	-0.115427
1711	8	10500	2374285	129	0.258468
1711	8	2374285	6296617	115	-0.0950491
1711	8	6299587	13773620	374	0.189452
1711	8	13773620	17137952	93	-0.157325
1711	8	17143855	20074835	247	0.0982262
1711	8	20075663	23560279	412	0.301476
1711	8	23560279	30643250	614	0.148136
1711	8	30643750	36788663	227	-0.0128284
1711	8	36790437	38965352	282	0.219279
1711	8	38975604	39694731	76	-0.270974
1711	8	39695649	43398986	340	0.204546
1711	8	47559715	82606680	1520	0.014585
1711	8	82606680	94086248	416	-0.113463
1711	8	94086248	142178363	2454	0.0517954
1711	8	142178363	146303522	931	0.51944
1711	9	18279	841338	85	0.0899938
1711	9	841838	32540884	1282	-0.244929
1711	9	32541384	38424191	969	0.0476676
1711	9	38572041	47317179	74	-0.269852
1711	9	65508693	79816323	555	-0.204966
1711	9	79820228	80018237	67	-0.563181
1711	9	80020779	89560156	406	-0.223081
1711	9	89560656	101507957	983	-0.00962676
1711	9	101513310	115983523	1079	-0.190021
1711	9	115984023	117666605	271	-0.0126291
1711	9	117668107	123330098	216	-0.234545
1711	9	123330598	127532798	517	0.010938
1711	9	127549253	141152931	2701	0.226296
1711	10	60500	15412454	931	-0.064974
1711	10	15412954	27434519	815	-0.260289
1711	10	27436426	32096085	248	-0.0555213
1711	10	32096585	38771777	329	-0.259612
1711	10	42602610	51877818	555	-0.105416
1711	10	51885816	61267374	271	-0.382698
1711	10	61267374	70276600	451	-0.178052
1711	10	70277100	76970947	978	0.0405444
1711	10	76971987	91405059	725	-0.141428
1711	10	91405559	97135813	593	-0.263495
1711	10	97141441	102738145	819	-0.0841571
1711	10	102738283	105648902	588	0.144144
1711	10	105651887	106153233	151	-0.030289
1711	10	106159117	116719566	574	-0.225221
1711	10	116720066	118236331	85	-0.4736
1711	10	118236601	129901631	952	-0.1479
1711	10	129901631	135439807	414	0.0269543
1711	11	60500	2904733	718	0.578017
1711	11	2905233	6953903	784	0.307689
1711	11	6962801	20409700	1318	0.145005
1711	11	20411289	32861785	460	-0.0472695
1711	11	32862285	44285903	545	0.105911
1711	11	44286403	51516211	708	0.374642
1711	11	55035825	55370416	18	0.027758
1711	11	55370916	55432142	12	-0.680168
1711	11	55432642	60541423	670	0.220823
1711	11	60543077	63581285	825	0.446793
1711	11	63585276	68216538	1603	0.569765
1711	11	68217038	75316348	892	0.416983
1711	11	75316848	78437267	359	0.277366
1711	11	78440420	113264497	1894	0.0320784
1711	11	113265650	118185209	486	0.244391
1711	11	118186200	119983184	454	0.432415
1711	11	119986045	134946016	1201	0.182209
1711	12	60500	1299218	200	0.170288
1711	12	1299718	6140744	463	-0.038941
1711	12	6143853	8234979	600	0.105887
1711	12	8242531	14940432	690	-0.0787007
1711	12	14943389	31551296	1075	-0.31568
1711	12	31552587	34431528	159	-0.113446
1711	12	37857194	47178417	529	-0.263334
1711	12	47178886	49073616	261	-0.0639484
1711	12	49075164	57556766	2269	0.0961193
1711	12	57559866	57626358	83	0.36056
1711	12	57626486	59280672	345	0.0644048
1711	12	59281570	78583999	1013	-0.249453
1711	12	78591026	89743338	488	-0.463026
1711	12	89744364	104333403	1028	-0.24996
1711	12	104335406	108169514	371	-0.0897396
1711	12	108170014	114260528	973	0.0694554
1711	12	114261028	120569826	409	-0.102296
1711	12	120572094	124069363	767	0.190498
1711	12	124071293	125834889	288	0.0520563
1711	12	125835389	131484987	162	-0.154349
1711	12	131487729	133781116	384	0.12341
1711	13	19020500	46733797	1978	-0.127988
1711	13	46917519	52997774	443	-0.0790011
1711	13	53000066	96742616	1004	-0.238168
1711	13	96743116	111156611	798	-0.145811
1711	13	111158761	115109378	401	0.126918
1711	14	19217246	24975488	1404	0.334893
1711	14	24975674	60337348	1856	0.0718999
1711	14	60581430	107283288	4246	0.317226
1711	15	20044632	40057947	989	-0.0886554
1711	15	40062627	45464200	1545	0.10578
1711	15	45464344	63040643	1454	-0.124312
1711	15	63042600	77924657	1850	0.0998521
1711	15	78290501	102499862	1877	0.0346062
1711	16	97429	5038281	1713	0.292275
1711	16	5040767	14969111	494	0.00126291
1711	16	14990002	15123913	16	1.09774
1711	16	15125591	28222186	1324	0.0577674
1711	16	28222686	35148746	1018	0.289504
1711	16	46615640	55909133	674	-0.428775
1711	16	55909633	58540919	519	-0.273832
1711	16	58541851	66861917	262	-0.477886
1711	16	66864749	70506508	969	-0.138655
1711	16	70506885	72088556	350	-0.315479
1711	16	72090059	72109118	13	-1.63547
1711	16	72110201	84213457	796	-0.399192
1711	16	84213551	90294253	832	-0.112718
1711	17	6010	9394645	2399	-0.115372
1711	17	9395738	17078726	775	-0.379188
1711	17	17079739	22157351	654	-0.186441
1711	17	25524939	27818883	486	-0.214212
1711	17	27822577	33738946	688	0.103696
1711	17	33747292	34499323	154	-0.273366
1711	17	34522684	34804392	18	-1.17047
1711	17	34807018	41362093	1661	-0.176162
1711	17	41365060	44249251	619	0.208212
1711	17	44383446	44718084	11	1.49572
1711	17	44720469	48437652	596	0.168962
1711	17	48445452	49338287	246	0.116432
1711	17	49340634	55072996	180	-0.180117
1711	17	55074322	61916042	1006	0.120226
1711	17	61920534	62022998	40	0.486818
1711	17	62024404	66430767	426	0.0595364
1711	17	66431760	70117032	242	-0.211913
1711	17	70117532	71397891	96	0.0716796
1711	17	71398084	81194710	2123	0.252973
1711	18	10500	15249095	950	-0.482378
1711	18	18520842	21860305	393	-0.481194
1711	18	21860805	72178248	2242	-0.592546
1711	18	72179682	76753115	161	-0.403168
1711	18	76753115	78016748	142	-0.127804
1711	19	60500	19767958	5557	0.308663
1711	19	19768144	24310782	311	-0.0934079
1711	19	28263182	59080953	6711	0.254186
1711	20	68350	5528496	744	-0.156388
1711	20	5538590	6068530	78	-0.374233
1711	20	6069611	17338471	414	-0.610696
1711	20	17338971	26256532	620	-0.413501
1711	20	29458437	58420320	3121	-0.242822
1711	20	58422169	58496508	36	-0.863125
1711	20	58497968	62051025	436	-0.157456
1711	20	62055529	62965020	280	0.0298072
1711	21	9411693	27137098	275	-0.0703319
1711	21	27141314	34443096	460	0.143163
1711	21	34614227	38459057	352	0.310033
1711	21	38459557	42540502	259	0.140466
1711	21	42541002	43983987	243	0.354089
1711	21	43984817	48119395	740	0.52739
1711	22	16050500	20307511	482	0.169279
1711	22	20748918	51244066	4115	0.193289
1883	1	69396	1309282	237	-0.691242
1883	1	1309379	1848335	168	-0.425365
1883	1	1848412	3329364	196	-0.639294
1883	1	3331123	3432091	53	-0.945255
1883	1	3440687	6535198	275	-0.54517
1883	1	6535521	10035833	341	-0.250551
1883	1	10041088	10408791	77	0.0290536
1883	1	10412688	10684494	46	-0.205363
1883	1	10687328	10725358	24	-0.758996
1883	1	10725358	16268747	725	-0.281756
1883	1	16268825	19441443	431	-0.478472
1883	1	19441891	22142567	445	-0.290745
1883	1	22147942	22214559	85	-0.576934
1883	1	22216473	27994886	913	-0.299592
1883	1	27994968	29520033	209	-0.109151
1883	1	29520533	31898256	131	-0.32646
1883	1	31898622	32259029	135	-0.613463
1883	1	32259347	35454536	434	-0.303295
1883	1	35457834	36550022	211	-0.11581
1883	1	36550522	39338977	324	-0.30885
1883	1	39340222	39976345	160	-0.0692234
1883	1	39976845	40542585	102	-0.324097
1883	1	40544231	40734207	39	0.080451
1883	1	40735646	50162484	1274	-0.307552
1883	1	50162984	53439940	354	-0.128481
1883	1	53440440	58797519	470	-0.356375
1883	1	58797519	109707313	2904	-0.175905
1883	1	109714487	110775594	325	-0.376403
1883	1	110776094	113269302	286	-0.198188
1883	1	113269802	115398193	253	-0.0572041
1883	1	115399193	121484934	461	-0.252709
1883	1	143343316	152057699	959	0.300657
1883	1	152057699	152382609	114	0.518532
1883	1	152382609	153945312	257	0.168295
1883	1	153945447	154248177	115	0.390182
1883	1	154293631	155298066	381	0.121468
1883	1	155300193	155912062	153	0.481255
1883	1	155912062	157548642	474	0.142171
1883	1	157550110	163297352	940	0.288027
1883	1	163298017	165406525	53	0.0796397
1883	1	165414081	175097882	840	0.399152
1883	1	175104980	177933414	158	0.137168
1883	1	177934181	180135125	258	0.448282
1883	1	180135625	183387402	331	0.265831
1883	1	183387902	200860168	924	0.412706
1883	1	200860668	201465431	196	-0.0119061
1883	1	201465931	211276944	1199	0.233222
1883	1	211280595	224872545	927	0.379053
1883	1	224873045	228209867	347	0.251005
1883	1	228210367	228565413	147	-0.0170289
1883	1	228565631	248903151	1587	0.343111
1883	1	249106098	249212310	29	-0.13474
1883	2	10500	8643678	268	-0.211495
1883	2	8643678	26644268	1180	-0.0189678
1883	2	26647138	27745461	447	-0.177342
1883	2	27746135	28549640	101	0.143892
1883	2	28550140	32264525	337	-0.151416
1883	2	32265025	70680459	2433	0.0554693
1883	2	70683470	73613320	333	-0.119126
1883	2	73613820	74275538	122	0.199251
1883	2	74276038	92267022	979	-0.0833992
1883	2	95326671	99220654	563	-0.133408
1883	2	99224769	113816515	959	0.0156163
1883	2	113818428	128367290	582	-0.117994
1883	2	128367423	128407650	31	-0.587344
1883	2	128408289	128947316	101	0.0714507
1883	2	129025735	135616330	242	-0.201621
1883	2	135616830	179325173	2681	0.039167
1883	2	179325708	179643845	434	0.221005
1883	2	179643955	215928942	2394	0.0649721
1883	2	215976319	220250253	701	-0.137042
1883	2	220250352	222294871	186	-0.390755
1883	2	222298861	223498026	57	-0.145241
1883	2	223499109	233128150	720	0.0279163
1883	2	233128650	233413069	81	-0.380672
1883	2	233415434	238939254	503	-0.0470005
1883	2	238949928	241496752	196	-0.260313
1883	2	241500746	241728729	79	-0.546021
1883	2	241737063	243101976	265	-0.183405
1883	3	60500	14964055	1083	-0.109175
1883	3	14964552	37514951	1109	0.0275922
1883	3	37522974	39230936	390	-0.172751
1883	3	39231436	46487984	727	-0.0304371
1883	3	46488798	47088111	158	-0.325571
1883	3	47098310	47270192	30	0.352731
1883	3	47277002	47484483	81	-0.255791
1883	3	47484983	48423368	141	0.0132908
1883	3	48423444	48731673	304	-0.274367
1883	3	48731896	49699475	313	-0.0633656
1883	3	49699475	49936696	192	-0.275137
1883	3	49939812	50145580	52	0.0385594
1883	3	50145664	50685477	223	-0.31721
1883	3	50685977	51967615	171	0.0183128
1883	3	51967723	52415852	179	-0.245301
1883	3	52416335	52588895	184	-0.394143
1883	3	52595782	52794952	64	0.121692
1883	3	52797485	52877814	76	-0.342237
1883	3	52878844	56605330	278	-0.114035
1883	3	56627518	58063021	238	0.102056
1883	3	58064443	90154779	958	-0.062859
1883	3	93519633	122598225	1812	0.0751733
1883	3	122628989	123512023	122	-0.201676
1883	3	123512523	125725407	232	0.0458366
1883	3	125725858	127414033	198	-0.315308
1883	3	127414533	129218911	211	-0.0903082
1883	3	129221553	129325219	57	-0.407409
1883	3	129325982	183854524	3075	0.0252146
1883	3	183855407	184298405	237	-0.253479
1883	3	184298516	195474251	725	0.0120014
1883	3	195475772	195606046	47	-0.331731
1883	3	195608921	197804212	284	0.0627561
1883	4	85621	494390	44	0.0763522
1883	4	499506	2074756	317	-0.283864
1883	4	2082684	3214436	218	-0.0388203
1883	4	3215684	13598792	642	-0.230572
1883	4	13600569	37857362	791	-0.0117969
1883	4	37863130	40752210	294	0.165615
1883	4	40752710	49632814	498	0.0290252
1883	4	52660617	190947920	6635	0.0399679
1883	5	10500	5448010	352	-0.153158
1883	5	5454664	13717629	303	0.0180727
1883	5	13718990	45907753	1519	0.18882
1883	5	49555074	131295300	3886	0.225119
1883	5	131296212	139752383	945	0.13482
1883	5	139752883	140998481	617	0.262081
1883	5	141001034	142393144	158	0.0527365
1883	5	142393644	147821710	333	0.226834
1883	5	147830747	149827296	330	0.0105805
1883	5	149827796	176722460	1665	0.111666
1883	5	176728743	180058778	552	-0.00730993
1883	5	180059278	180431762	43	0.353077
1883	5	180432333	180904760	48	-0.0653752
1883	6	60500	25550637	1264	-0.213824
1883	6	25551137	30568825	425	-0.0788766
1883	6	30571248	34215262	220	-0.524566
1883	6	34215762	44360565	1569	-0.16538
1883	6	44361182	52441093	526	-0.0135884
1883	6	52441593	58745455	451	0.11717
1883	6	61944508	160328965	5378	-0.145714
1883	6	160329465	168370615	429	-0.289408
1883	6	168376816	168947849	40	-0.688309
1883	6	168949808	171054567	148	-0.36089
1883	7	10500	5645105	542	-0.0818832
1883	7	5645605	30673476	1354	0.20436
1883	7	30673976	31378375	77	-0.196645
1883	7	31378375	43918599	645	0.192762
1883	7	43918599	57544226	828	0.0552572
1883	7	61657308	72985671	369	0.231899
1883	7	72987173	73651772	138	-0.00782919
1883	7	73653252	97842191	1575	0.218154
1883	7	97846701	102307711	1013	0.0614492
1883	7	102392138	128471043	1507	0.197393
1883	7	128475379	128547506	76	-0.2697
1883	7	128548478	149316215	1719	0.169389
1883	7	149316952	149530012	113	-0.363224
1883	7	149530900	150641952	108	0.216553
1883	7	150642452	151137003	221	-0.132293
1883	7	151137503	152520600	141	0.328225
1883	7	152522707	158935237	327	0.0591558
1883	8	10500	6296617	239	0.020221
1883	8	6299587	20002773	683	0.203019
1883	8	20003273	22900150	358	0.0241618
1883	8	22900650	43398986	1584	0.188508
1883	8	48114027	99718194	2216	0.194738
1883	8	99718694	124665166	1194	0.277304
1883	8	124665666	133900520	452	0.166927
1883	8	133900520	142229128	379	0.00855153
1883	8	142229748	145758709	823	-0.183696
1883	8	145759512	146303522	80	-0.00219098
1883	9	18279	21511289	1093	0.488225
1883	9	21512029	22008952	19	-0.983603
1883	9	22009452	25969563	35	-0.18467
1883	9	25969563	34372404	413	0.473086
1883	9	34372404	35869693	473	0.292973
1883	9	35869693	47317179	311	0.440252
1883	9	65508693	112924412	2657	0.429709
1883	9	112930678	115512781	287	0.574839
1883	9	115513937	116812447	191	0.412073
1883	9	116822518	123177437	330	0.229944
1883	9	123182065	126118039	411	0.467243
1883	9	126118539	127661757	145	0.206237
1883	9	127670655	129831635	161	0.587632
1883	9	129832135	135916973	1232	0.353942
1883	9	135917473	140477615	1171	0.0948649
1883	9	140481418	141152931	98	0.263203
1883	10	60500	4884696	218	-0.193611
1883	10	4889679	38771777	2054	0.0364021
1883	10	42602610	61267374	794	-0.0923415
1883	10	61267374	70979691	569	0.11468
1883	10	70980191	73848086	382	-0.206098
1883	10	73857091	75391187	224	0.0952559
1883	10	75391687	75675157	127	-0.148418
1883	10	75676823	76970947	102	0.15896
1883	10	76973778	88768628	502	-0.149801
1883	10	88768628	94366154	444	0.0978774
1883	10	94366375	124214540	3034	-0.0504806
1883	10	124216422	124379807	47	-0.468926
1883	10	124380572	133947031	536	-0.0915566
1883	10	133948544	135439807	286	-0.417543
1883	11	60500	3250026	793	-0.210436
1883	11	3250526	5969524	386	0.252855
1883	11	5970024	6593216	192	0.127405
1883	11	6593716	6661303	72	-0.135454
1883	11	6661303	17414675	955	0.15694
1883	11	17415243	18010302	83	-0.143801
1883	11	18014477	44129798	1239	0.16816
1883	11	44130743	46431918	196	-0.0704642
1883	11	46439462	47652639	370	0.133105
1883	11	47653205	51516211	159	0.34898
1883	11	55033075	57003906	193	0.356604
1883	11	57003906	57463515	132	-0.0253177
1883	11	57464232	60235941	340	0.253925
1883	11	60236441	61916318	366	-0.0651975
1883	11	61917528	62299946	93	0.321158
1883	11	62299946	62782430	257	0.0969464
1883	11	62847411	63520117	110	0.311562
1883	11	63520540	66334792	1172	-0.054579
1883	11	66334914	66460211	52	0.251934
1883	11	66460440	67821514	357	-0.0879498
1883	11	67829419	68815965	151	0.14973
1883	11	68821500	72537868	417	-0.0704916
1883	11	72538232	82442990	784	0.0995816
1883	11	82443490	112103956	1748	0.229981
1883	11	112104154	113603915	91	-0.0360355
1883	11	113604415	116693501	184	0.178997
1883	11	116693858	118215193	270	-0.0156194
1883	11	118219741	118390507	82	0.413169
1883	11	118390671	123675615	673	0.0766861
1883	11	123676115	124609480	124	0.288759
1883	11	124609980	124805317	74	-0.190402
1883	11	124805817	130543113	469	0.125198
1883	11	130543883	134808423	206	-0.105597
1883	12	146239	347176	49	-0.299787
1883	12	351779	1398517	154	0.311869
1883	12	1399017	7480969	949	0.0330765
1883	12	7509999	30906697	1703	0.244428
1883	12	31106925	31279491	29	-0.289258
1883	12	31280505	34431528	192	0.30036
1883	12	37857194	48091502	539	0.259758
1883	12	48095246	48390408	126	-0.210921
1883	12	48391388	50524477	591	0.047408
1883	12	50528328	52201213	284	0.273903
1883	12	52214235	53499798	365	-0.0469303
1883	12	53509880	55157422	391	0.104949
1883	12	55168968	56076036	81	0.442329
1883	12	56077596	57482554	581	0.114733
1883	12	57483054	59113406	455	-0.0193848
1883	12	59113406	77216311	927	0.236393
1883	12	77220687	112910844	2642	-0.19321
1883	12	112915660	120806076	680	-0.326455
1883	12	120806635	123332077	515	-0.16334
1883	12	123332577	123482119	65	-0.527803
1883	12	123485324	124371860	213	-0.156803
1883	12	124377779	133781116	705	-0.410881
1883	13	19325119	64952515	2567	0.21256
1883	13	65396923	77458805	247	0.164836
1883	13	77459305	77844673	89	0.408442
1883	13	77847606	103381300	809	0.160319
1883	13	103381800	103400882	67	0.493139
1883	13	103400882	103705058	59	0.179011
1883	13	103710613	115109378	638	-0.0235614
1883	14	19217246	21486973	225	-0.120039
1883	14	21487274	21571417	59	-0.458813
1883	14	21623095	22309966	181	-0.0496821
1883	14	22314887	22974242	108	0.186644
1883	14	22975541	23442777	136	-0.182287
1883	14	23443255	30047566	690	-0.334107
1883	14	30066696	40668572	602	-0.0634129
1883	14	41281938	65056056	1512	-0.0793519
1883	14	65194349	94173250	2274	-0.157994
1883	14	94187789	95111441	131	-0.363973
1883	14	95112168	100992377	365	-0.17605
1883	14	100995404	102026814	77	-0.619988
1883	14	102027833	103390166	205	-0.106699
1883	14	103390271	104518419	202	-0.278753
1883	14	104518919	105204775	71	-0.806394
1883	14	105205664	105941242	244	-0.476527
